"row ID","Col0","Col1","Col2","Col3","Col4","Col5","Col6","Col7","Col8","Col9","Col10","Col11","Col12","Col13","Col14","Col15","Col16","Col17","Col18"
"Row554",0.869565,0.576923,0.805556,0.454148,0.164835,0.132075,0.594771,0.2,0.5,0.471429,0.452632,0.514388,0.465409,0.0657895,0.772727,0.707317,0.566667,0.766667,"saab"
"Row555",0.304348,0.615385,0.638889,0.375546,0.186813,0.132075,0.424837,0.314286,0.333333,0.5,0.352632,0.344125,0.628931,0.105263,0.5,0.170732,0.533333,0.6,"opel"
"Row556",0.76087,0.884615,0.861111,0.620087,0.307692,0.0754717,0.830065,0.0571429,0.75,0.7,0.705263,0.804556,0.748428,0.302632,0.409091,0.317073,0.333333,0.133333,"bus"
"Row557",0.282609,0.269231,0.361111,0.148472,0.131868,0.0377358,0.163399,0.657143,0.0833333,0.214286,0.168421,0.113909,0.264151,0.197368,0.272727,0.341463,0.333333,0.3,"saab"
"Row558",0.26087,0.384615,0.361111,0.0742358,0.0769231,0.0943396,0.248366,0.571429,0.166667,0.414286,0.205263,0.167866,0.415094,0.368421,0.0,0.121951,0.1,0.0333333,"bus"
"Row559",0.608696,0.884615,0.847222,0.554585,0.274725,0.150943,0.686275,0.142857,0.583333,0.757143,0.536842,0.616307,0.672956,0.171053,0.0909091,0.146341,0.366667,0.533333,"saab"
"Row560",0.695652,0.846154,0.777778,0.336245,0.0989011,0.132075,0.699346,0.114286,0.666667,0.814286,0.531579,0.634293,0.672956,0.197368,0.181818,0.121951,0.366667,0.433333,"opel"
"Row561",0.326087,0.230769,0.666667,0.393013,0.241758,0.113208,0.366013,0.4,0.25,0.214286,0.363158,0.278177,0.264151,0.197368,0.136364,0.536585,0.333333,0.366667,"opel"
"Row562",0.869565,0.769231,0.736111,0.406114,0.164835,0.169811,0.679739,0.142857,0.583333,0.671429,0.478947,0.604317,0.54717,0.171053,0.272727,0.609756,0.4,0.6,"saab"
"Row563",0.347826,0.346154,0.486111,0.157205,0.0879121,0.0754717,0.215686,0.571429,0.166667,0.3,0.210526,0.153477,0.358491,0.157895,0.681818,0.634146,0.5,0.566667,"opel"
"Row564",0.543478,0.0769231,0.416667,0.340611,0.230769,0.0566038,0.281046,0.428571,0.166667,0.0857143,0.284211,0.224221,0.0503145,0.157895,0.136364,0.536585,0.866667,0.8,"bus"
"Row565",0.608696,0.576923,0.625,0.379913,0.142857,0.169811,0.411765,0.342857,0.333333,0.5,0.326316,0.328537,0.490566,0.0394737,0.227273,0.536585,0.7,0.966667,"saab"
"Row566",0.76087,0.807692,0.875,0.471616,0.197802,0.169811,0.627451,0.171429,0.583333,0.628571,0.515789,0.556355,0.823899,0.157895,0.409091,0.0,0.433333,0.533333,"saab"
"Row567",0.391304,0.269231,0.597222,0.270742,0.142857,0.113208,0.313725,0.428571,0.25,0.214286,0.310526,0.238609,0.289308,0.171053,0.227273,0.170732,0.333333,0.333333,"saab"
"Row568",0.282609,0.384615,0.402778,0.0829694,0.0769231,0.0754717,0.248366,0.571429,0.166667,0.371429,0.231579,0.169065,0.427673,0.368421,0.136364,0.170732,0.133333,0.0333333,"bus"
"Row569",0.521739,0.0769231,0.361111,0.20524,0.186813,0.113208,0.104575,0.742857,0.0833333,0.157143,0.0947368,0.0743405,0.0188679,0.0921053,0.272727,0.0487805,0.633333,0.633333,"van"
"Row570",0.695652,0.769231,0.944444,0.445415,0.175824,0.188679,0.718954,0.142857,0.666667,0.714286,0.505263,0.633094,0.578616,0.157895,0.681818,0.853659,0.433333,0.733333,"saab"
"Row571",0.456522,0.384615,0.402778,0.248908,0.131868,0.0943396,0.261438,0.485714,0.166667,0.357143,0.236842,0.197842,0.490566,0.105263,0.545455,0.268293,0.566667,0.566667,"saab"
"Row572",0.5,0.461538,0.652778,0.283843,0.21978,0.150943,0.27451,0.514286,0.166667,0.442857,0.194737,0.20024,0.408805,0.105263,0.409091,0.195122,0.533333,0.666667,"van"
"Row573",0.347826,0.538462,0.555556,0.117904,0.0769231,0.169811,0.313725,0.485714,0.25,0.642857,0.236842,0.221823,0.408805,0.236842,0.0454545,0.170732,0.2,0.4,"van"
"Row574",0.673913,0.846154,0.902778,0.489083,0.230769,0.169811,0.607843,0.171429,0.5,0.728571,0.478947,0.526379,0.672956,0.157895,0.409091,0.439024,0.433333,0.5,"opel"
"Row575",0.782609,0.807692,0.875,0.50655,0.208791,0.169811,0.666667,0.142857,0.583333,0.7,0.521053,0.591127,0.647799,0.144737,0.0454545,0.560976,0.4,0.666667,"saab"
"Row576",0.782609,0.769231,0.875,0.462882,0.175824,0.169811,0.699346,0.114286,0.666667,0.771429,0.521053,0.627098,0.647799,0.157895,0.272727,0.0731707,0.4,0.6,"saab"
"Row577",0.565217,0.807692,0.833333,0.414847,0.164835,0.132075,0.575163,0.2,0.5,0.685714,0.484211,0.498801,0.830189,0.144737,0.0909091,0.170732,0.433333,0.566667,"opel"
"Row578",0.413043,0.5,0.583333,0.28821,0.120879,0.113208,0.346405,0.4,0.25,0.442857,0.268421,0.269784,0.345912,0.0263158,0.363636,0.268293,0.8,0.9,"opel"
"Row579",0.23913,0.192308,0.361111,0.148472,0.164835,0.0754717,0.0915033,0.8,0.0833333,0.2,0.0736842,0.057554,0.188679,0.144737,0.181818,0.170732,0.3,0.3,"opel"
"Row580",0.26087,0.346154,0.361111,0.069869,0.0659341,0.0943396,0.24183,0.542857,0.166667,0.385714,0.226316,0.169065,0.339623,0.342105,0.227273,0.097561,0.133333,0.0333333,"bus"
"Row581",0.347826,0.115385,0.388889,0.161572,0.131868,0.113208,0.176471,0.6,0.0833333,0.171429,0.189474,0.128297,0.113208,0.184211,0.318182,0.0243902,0.433333,0.5,"van"
"Row582",0.76087,0.769231,0.888889,0.336245,0.0989011,0.169811,0.705882,0.142857,0.666667,0.7,0.505263,0.633094,0.660377,0.171053,0.681818,0.439024,0.433333,0.6,"saab"
"Row583",0.673913,0.807692,0.847222,0.406114,0.186813,0.169811,0.660131,0.142857,0.583333,0.771429,0.463158,0.581535,0.710692,0.197368,0.636364,0.097561,0.366667,0.5,"saab"
"Row584",0.586957,0.692308,0.680556,0.414847,0.197802,0.0754717,0.581699,0.171429,0.5,0.585714,0.468421,0.52518,0.603774,0.197368,0.272727,0.170732,0.566667,0.4,"bus"
"Row585",0.26087,0.0769231,0.333333,0.10917,0.10989,0.0754717,0.0261438,0.885714,0.0,0.1,0.0421053,0.0191847,0.0880503,0.0789474,0.0454545,0.560976,0.666667,0.733333,"van"
"Row586",0.543478,0.846154,0.944444,0.279476,0.0659341,0.169811,0.732026,0.114286,0.666667,0.857143,0.531579,0.66307,0.679245,0.184211,0.363636,0.731707,0.366667,0.566667,"opel"
"Row587",0.23913,0.192308,0.472222,0.148472,0.10989,0.113208,0.176471,0.657143,0.0833333,0.128571,0.157895,0.117506,0.113208,0.171053,0.409091,0.487805,0.233333,0.333333,"opel"
"Row588",0.347826,0.192308,0.527778,0.213974,0.153846,0.0943396,0.222222,0.571429,0.166667,0.128571,0.189474,0.155875,0.207547,0.131579,0.0,0.219512,0.366667,0.433333,"opel"
"Row589",0.673913,0.846154,0.902778,0.519651,0.252747,0.150943,0.72549,0.114286,0.666667,0.842857,0.563158,0.66307,0.685535,0.210526,0.636364,0.268293,0.4,0.5,"opel"
"Row590",0.23913,0.423077,0.347222,0.104803,0.0879121,0.113208,0.248366,0.571429,0.166667,0.428571,0.205263,0.169065,0.421384,0.302632,0.0454545,0.268293,0.1,0.0666667,"bus"
"Row591",0.152174,0.115385,0.402778,0.100437,0.0989011,0.0943396,0.104575,0.771429,0.0833333,0.0857143,0.0894737,0.0671463,0.150943,0.144737,0.0909091,0.512195,0.233333,0.333333,"opel"
"Row592",0.130435,0.384615,0.444444,0.161572,0.164835,0.113208,0.267974,0.514286,0.166667,0.371429,0.236842,0.191847,0.408805,0.25,0.0,0.195122,0.2,0.233333,"bus"
"Row593",0.347826,0.384615,0.513889,0.187773,0.0769231,0.113208,0.20915,0.571429,0.166667,0.4,0.173684,0.148681,0.408805,0.0657895,0.590909,0.121951,0.6,0.666667,"saab"
"Row594",0.217391,0.269231,0.263889,0.0524017,0.0659341,0.0943396,0.130719,0.742857,0.0833333,0.271429,0.0789474,0.0791367,0.301887,0.328947,0.545455,0.146341,0.0333333,0.0666667,"van"
"Row595",0.347826,0.653846,0.597222,0.39738,0.197802,0.0754717,0.431373,0.314286,0.333333,0.542857,0.405263,0.356115,0.63522,0.157895,0.0454545,0.146341,0.433333,0.433333,"opel"
"Row596",0.369565,0.269231,0.597222,0.323144,0.153846,0.113208,0.431373,0.314286,0.333333,0.2,0.363158,0.345324,0.301887,0.157895,0.0454545,0.341463,0.366667,0.4,"opel"
"Row597",0.326087,0.346154,0.361111,0.126638,0.10989,0.0754717,0.0718954,0.8,0.0,0.371429,0.0894737,0.0515588,0.320755,0.0921053,0.363636,0.097561,0.566667,0.566667,"van"
"Row598",0.5,0.384615,0.583333,0.248908,0.0879121,0.0566038,0.48366,0.228571,0.416667,0.328571,0.447368,0.419664,0.333333,0.210526,0.0,0.146341,0.633333,0.5,"bus"
"Row599",0.434783,0.230769,0.319444,0.183406,0.120879,0.0943396,0.104575,0.742857,0.0833333,0.228571,0.1,0.0743405,0.308176,0.0526316,0.409091,0.170732,0.733333,0.766667,"saab"
"Row600",0.543478,0.5,0.513889,0.414847,0.263736,0.0943396,0.352941,0.371429,0.25,0.457143,0.284211,0.285372,0.446541,0.131579,0.590909,0.219512,0.8,0.733333,"bus"
"Row601",0.434783,0.230769,0.527778,0.262009,0.208791,0.113208,0.176471,0.628571,0.0833333,0.314286,0.142105,0.127098,0.106918,0.0657895,0.181818,0.170732,0.833333,0.9,"van"
"Row602",0.586957,0.692308,0.958333,0.554585,0.252747,0.169811,0.705882,0.114286,0.666667,0.642857,0.568421,0.645084,0.610063,0.184211,0.5,0.463415,0.433333,0.566667,"opel"
"Row603",0.369565,0.115385,0.625,0.349345,0.186813,0.0754717,0.313725,0.428571,0.25,0.1,0.3,0.241007,0.188679,0.0921053,0.409091,0.756098,0.633333,0.733333,"saab"
"Row604",0.326087,0.269231,0.541667,0.344978,0.164835,0.0943396,0.418301,0.342857,0.333333,0.285714,0.368421,0.333333,0.257862,0.0921053,0.0,0.707317,0.433333,0.6,"opel"
"Row605",0.521739,0.769231,0.902778,0.528384,0.263736,0.188679,0.712418,0.114286,0.666667,0.7,0.505263,0.634293,0.584906,0.144737,0.136364,0.487805,0.333333,0.633333,"saab"
"Row606",0.23913,0.153846,0.416667,0.200873,0.153846,0.0943396,0.163399,0.657143,0.0833333,0.314286,0.136842,0.11271,0.0754717,0.0657895,0.0,0.560976,0.666667,0.8,"van"
"Row607",0.282609,0.230769,0.305556,0.10917,0.131868,0.0754717,0.0261438,0.885714,0.0,0.242857,0.0368421,0.0227818,0.226415,0.0657895,0.318182,0.219512,0.766667,0.766667,"van"
"Row608",0.26087,0.192308,0.444444,0.113537,0.0659341,0.132075,0.143791,0.714286,0.0833333,0.2,0.0789474,0.0923261,0.0880503,0.0789474,0.0454545,0.585366,0.4,0.566667,"opel"
"Row609",0.304348,0.346154,0.277778,0.0524017,0.043956,0.0754717,0.248366,0.571429,0.166667,0.328571,0.205263,0.167866,0.389937,0.342105,0.0909091,0.341463,0.0666667,0.0333333,"bus"
"Row610",0.652174,0.884615,0.902778,0.344978,0.131868,0.150943,0.640523,0.171429,0.583333,0.785714,0.457895,0.556355,0.685535,0.171053,0.590909,0.536585,0.4,0.5,"opel"
"Row611",0.369565,0.615385,0.625,0.161572,0.10989,0.169811,0.30719,0.485714,0.25,0.7,0.226316,0.217026,0.484277,0.210526,0.0454545,0.268293,0.2,0.366667,"van"
"Row612",0.152174,0.0384615,0.0277778,0.0262009,0.10989,0.0188679,0.0130719,0.942857,0.0,0.0142857,0.00526316,0.00839329,0.0754717,0.368421,0.181818,0.170732,0.1,0.0666667,"opel"
"Row613",0.413043,0.153846,0.486111,0.379913,0.263736,0.0754717,0.320261,0.4,0.25,0.142857,0.263158,0.2506,0.163522,0.131579,0.0454545,0.341463,0.633333,0.7,"bus"
"Row614",0.26087,0.0,0.138889,0.0,0.0659341,0.0377358,0.0196078,0.942857,0.0,0.0,0.0315789,0.0107914,0.113208,0.315789,0.0454545,0.731707,0.1,0.133333,"saab"
"Row615",0.326087,0.0384615,0.402778,0.209607,0.10989,0.0566038,0.169935,0.628571,0.0833333,0.0571429,0.147368,0.119904,0.0691824,0.0394737,0.409091,0.707317,0.933333,0.966667,"opel"
"Row616",0.413043,0.346154,0.402778,0.213974,0.120879,0.113208,0.183007,0.628571,0.0833333,0.285714,0.184211,0.127098,0.264151,0.0657895,0.454545,0.512195,0.766667,0.833333,"opel"
"Row617",0.217391,0.153846,0.125,0.0349345,0.0879121,0.0566038,0.0653595,0.828571,0.0,0.142857,0.0736842,0.0419664,0.232704,0.342105,0.363636,0.390244,0.133333,0.1,"van"
"Row618",0.543478,0.230769,0.388889,0.139738,0.0989011,0.113208,0.124183,0.742857,0.0833333,0.371429,0.152632,0.0803357,0.157233,0.171053,0.181818,0.243902,0.333333,0.2,"van"
"Row619",0.521739,0.846154,0.777778,0.28821,0.0769231,0.150943,0.679739,0.142857,0.583333,0.785714,0.468421,0.600719,0.685535,0.210526,0.0,0.097561,0.266667,0.4,"opel"
"Row620",0.76087,0.884615,0.875,0.567686,0.285714,0.150943,0.712418,0.114286,0.666667,0.8,0.536842,0.640288,0.660377,0.184211,0.363636,0.0731707,0.366667,0.533333,"saab"
"Row621",0.369565,0.576923,0.569444,0.174672,0.142857,0.132075,0.248366,0.514286,0.166667,0.542857,0.226316,0.178657,0.572327,0.210526,0.0909091,0.0,0.3,0.466667,"van"
"Row622",0.5,0.269231,0.833333,0.323144,0.120879,0.113208,0.45098,0.314286,0.333333,0.228571,0.394737,0.36211,0.320755,0.118421,0.227273,0.829268,0.533333,0.7,"saab"
"Row623",0.717391,0.730769,0.944444,0.449782,0.186813,0.188679,0.712418,0.142857,0.666667,0.714286,0.521053,0.629496,0.572327,0.184211,1.0,0.926829,0.466667,0.8,"saab"
"Row624",0.23913,0.115385,0.486111,0.139738,0.0879121,0.0754717,0.183007,0.628571,0.0833333,0.1,0.189474,0.127098,0.18239,0.157895,0.181818,0.878049,0.433333,0.466667,"saab"
"Row625",0.673913,0.769231,0.847222,0.375546,0.175824,0.150943,0.660131,0.171429,0.583333,0.685714,0.463158,0.57554,0.584906,0.197368,0.590909,0.512195,0.4,0.566667,"saab"
"Row626",0.217391,0.423077,0.416667,0.270742,0.241758,0.0566038,0.202614,0.571429,0.0833333,0.357143,0.189474,0.146283,0.383648,0.131579,0.318182,0.146341,0.4,0.4,"bus"
"Row627",0.326087,0.423077,0.430556,0.266376,0.252747,0.0943396,0.20915,0.571429,0.166667,0.328571,0.194737,0.153477,0.396226,0.157895,0.181818,0.097561,0.4,0.4,"bus"
"Row628",0.543478,0.692308,0.611111,0.449782,0.274725,0.0943396,0.470588,0.257143,0.333333,0.614286,0.363158,0.402878,0.559748,0.171053,0.409091,0.268293,0.666667,0.6,"bus"
"Row629",0.369565,0.346154,0.319444,0.174672,0.131868,0.0943396,0.124183,0.685714,0.0833333,0.342857,0.126316,0.0899281,0.333333,0.0789474,0.681818,0.0731707,0.7,0.766667,"van"
"Row630",0.282609,0.269231,0.319444,0.135371,0.0989011,0.0566038,0.137255,0.685714,0.0833333,0.242857,0.115789,0.0935252,0.358491,0.144737,0.409091,0.0487805,0.366667,0.333333,"saab"
"Row631",0.652174,0.615385,0.930556,0.327511,0.0769231,0.188679,0.627451,0.171429,0.583333,0.585714,0.442105,0.551559,0.465409,0.0921053,0.0454545,0.292683,0.5,0.633333,"opel"
"Row632",0.282609,0.423077,0.416667,0.157205,0.186813,0.0754717,0.235294,0.542857,0.166667,0.385714,0.210526,0.165468,0.477987,0.302632,0.454545,0.0243902,0.166667,0.0666667,"bus"
"Row633",0.630435,0.730769,0.847222,0.475983,0.186813,0.150943,0.594771,0.2,0.5,0.557143,0.442105,0.517986,0.484277,0.0789474,0.0,0.463415,0.566667,0.733333,"opel"
"Row634",0.173913,0.192308,0.180556,0.0829694,0.120879,0.0754717,0.143791,0.714286,0.0833333,0.142857,0.0894737,0.0899281,0.245283,0.315789,0.454545,0.146341,0.0333333,0.1,"opel"
"Row635",0.521739,0.307692,0.305556,0.126638,0.0989011,0.0943396,0.117647,0.742857,0.0833333,0.357143,0.147368,0.0755396,0.301887,0.25,0.227273,0.170732,0.266667,0.166667,"van"
"Row636",0.5,0.307692,0.402778,0.213974,0.0989011,0.0943396,0.189542,0.6,0.0833333,0.328571,0.168421,0.135492,0.377358,0.0263158,0.5,0.195122,0.866667,0.933333,"saab"
"Row637",0.282609,0.423077,0.347222,0.10917,0.0989011,0.0754717,0.261438,0.542857,0.166667,0.457143,0.2,0.176259,0.427673,0.315789,0.181818,0.317073,0.0666667,0.0666667,"bus"
"Row638",0.521739,0.615385,0.5,0.432314,0.285714,0.0943396,0.431373,0.285714,0.333333,0.557143,0.336842,0.363309,0.484277,0.171053,0.0,0.170732,0.7,0.633333,"bus"
"Row639",0.76087,0.846154,0.902778,0.550218,0.230769,0.169811,0.69281,0.114286,0.583333,0.757143,0.515789,0.629496,0.63522,0.131579,0.636364,0.097561,0.466667,0.533333,"opel"
"Row640",0.391304,0.730769,0.805556,0.401747,0.164835,0.132075,0.529412,0.228571,0.416667,0.614286,0.452632,0.453237,0.849057,0.131579,0.136364,0.0243902,0.466667,0.6,"opel"
"Row641",0.23913,0.384615,0.5,0.331878,0.307692,0.0943396,0.281046,0.485714,0.166667,0.357143,0.263158,0.209832,0.402516,0.236842,0.227273,0.292683,0.3,0.3,"bus"
"Row642",0.478261,0.5,0.888889,0.454148,0.208791,0.132075,0.51634,0.257143,0.416667,0.428571,0.421053,0.430456,0.377358,0.118421,0.0,0.682927,0.466667,0.633333,"saab"
"Row643",0.478261,0.384615,0.597222,0.41048,0.241758,0.0754717,0.424837,0.285714,0.333333,0.3,0.310526,0.359712,0.339623,0.118421,0.272727,0.097561,0.666667,0.566667,"bus"
"Row644",0.5,0.5,0.666667,0.244541,0.186813,0.132075,0.254902,0.514286,0.166667,0.428571,0.226316,0.185851,0.459119,0.144737,0.681818,0.268293,0.533333,0.6,"van"
"Row645",0.282609,0.423077,0.513889,0.222707,0.142857,0.0943396,0.261438,0.514286,0.166667,0.328571,0.231579,0.193046,0.327044,0.171053,0.409091,0.0,0.366667,0.366667,"opel"
"Row646",0.369565,0.192308,0.541667,0.353712,0.241758,0.0754717,0.313725,0.4,0.25,0.171429,0.252632,0.2506,0.150943,0.0921053,0.0909091,0.341463,0.733333,0.8,"bus"
"Row647",0.26087,0.192308,0.486111,0.122271,0.0769231,0.0943396,0.228758,0.571429,0.166667,0.185714,0.215789,0.160671,0.226415,0.210526,0.318182,0.609756,0.233333,0.233333,"saab"
"Row648",0.695652,0.769231,0.902778,0.349345,0.10989,0.169811,0.647059,0.142857,0.583333,0.714286,0.494737,0.571942,0.685535,0.157895,0.0,0.365854,0.333333,0.533333,"saab"
"Row649",0.347826,0.192308,0.513889,0.248908,0.164835,0.0943396,0.24183,0.542857,0.166667,0.157143,0.231579,0.171463,0.27673,0.157895,0.272727,0.512195,0.4,0.4,"saab"
"Row650",0.543478,0.846154,0.888889,0.475983,0.21978,0.132075,0.614379,0.171429,0.5,0.7,0.489474,0.533573,0.698113,0.171053,0.227273,0.463415,0.366667,0.5,"saab"
"Row651",0.26087,0.269231,0.361111,0.139738,0.120879,0.0754717,0.196078,0.628571,0.166667,0.271429,0.178947,0.133094,0.345912,0.236842,0.0909091,0.536585,0.2,0.166667,"saab"
"Row652",0.521739,0.153846,0.527778,0.336245,0.164835,0.113208,0.320261,0.428571,0.25,0.185714,0.273684,0.245803,0.0503145,0.0394737,0.0909091,0.682927,0.9,1.0,"opel"
"Row653",0.521739,0.307692,0.722222,0.406114,0.175824,0.150943,0.437908,0.314286,0.333333,0.314286,0.352632,0.356115,0.169811,0.0526316,0.181818,0.0731707,0.7,0.766667,"opel"
"Row654",0.586957,0.538462,0.666667,0.375546,0.142857,0.150943,0.385621,0.342857,0.333333,0.528571,0.294737,0.306954,0.377358,0.0,0.681818,0.439024,0.833333,0.966667,"saab"
"Row655",0.282609,0.0769231,0.0555556,0.0262009,0.0769231,0.0,0.0457516,0.885714,0.0,0.0428571,0.0473684,0.028777,0.176101,0.407895,0.272727,0.0243902,0.133333,0.0666667,"van"
"Row656",0.23913,0.346154,0.5,0.227074,0.186813,0.0943396,0.254902,0.514286,0.166667,0.357143,0.257895,0.185851,0.301887,0.210526,0.0,0.487805,0.366667,0.4,"bus"
"Row657",0.347826,0.461538,0.625,0.196507,0.131868,0.169811,0.300654,0.485714,0.25,0.571429,0.247368,0.213429,0.402516,0.210526,0.545455,0.390244,0.233333,0.4,"van"
"Row658",0.391304,0.230769,0.513889,0.213974,0.131868,0.113208,0.176471,0.628571,0.0833333,0.3,0.152632,0.125899,0.0880503,0.0394737,0.363636,0.414634,0.833333,0.933333,"van"
"Row659",0.5,0.653846,0.75,0.484716,0.21978,0.132075,0.490196,0.257143,0.416667,0.571429,0.442105,0.408873,0.660377,0.105263,0.363636,0.146341,0.566667,0.666667,"saab"
"Row660",0.326087,0.0769231,0.277778,0.170306,0.131868,0.0943396,0.104575,0.742857,0.0833333,0.157143,0.0894737,0.0743405,0.0,0.0394737,0.0454545,0.146341,0.866667,0.933333,"van"
"Row661",0.804348,0.5,0.833333,0.406114,0.153846,0.132075,0.529412,0.228571,0.416667,0.442857,0.415789,0.452038,0.320755,0.0789474,0.5,0.170732,0.6,0.733333,"saab"
"Row662",0.304348,0.307692,0.361111,0.157205,0.120879,0.0754717,0.235294,0.571429,0.166667,0.257143,0.178947,0.160671,0.433962,0.263158,0.863636,0.0487805,0.166667,0.133333,"saab"
"Row663",0.347826,0.538462,0.597222,0.283843,0.153846,0.113208,0.339869,0.4,0.25,0.457143,0.310526,0.261391,0.509434,0.171053,0.318182,0.243902,0.366667,0.4,"saab"
"Row664",0.369565,0.384615,0.444444,0.231441,0.186813,0.113208,0.156863,0.657143,0.0833333,0.385714,0.147368,0.113909,0.36478,0.0657895,0.181818,0.146341,0.833333,0.933333,"van"
"Row665",0.369565,0.538462,0.625,0.248908,0.186813,0.150943,0.333333,0.457143,0.25,0.6,0.247368,0.245803,0.477987,0.184211,0.409091,0.0,0.3,0.466667,"van"
"Row666",0.630435,0.384615,0.777778,0.406114,0.175824,0.150943,0.477124,0.285714,0.416667,0.342857,0.378947,0.394484,0.188679,0.0789474,0.363636,0.292683,0.633333,0.766667,"opel"
"Row667",0.804348,0.769231,0.888889,0.519651,0.208791,0.150943,0.647059,0.171429,0.583333,0.657143,0.489474,0.569544,0.63522,0.105263,0.227273,0.390244,0.466667,0.733333,"saab"
"Row668",0.456522,0.5,0.708333,0.310044,0.252747,0.188679,0.294118,0.485714,0.25,0.528571,0.221053,0.208633,0.522013,0.131579,0.681818,0.512195,0.466667,0.633333,"van"
"Row669",0.26087,0.423077,0.361111,0.0917031,0.120879,0.0754717,0.235294,0.542857,0.166667,0.385714,0.210526,0.166667,0.477987,0.328947,0.363636,0.0243902,0.133333,0.0666667,"bus"
"Row670",0.478261,0.692308,0.777778,0.401747,0.175824,0.132075,0.509804,0.257143,0.416667,0.614286,0.410526,0.430456,0.792453,0.118421,0.590909,0.0,0.5,0.566667,"opel"
"Row671",0.652174,0.307692,0.597222,0.393013,0.175824,0.132075,0.411765,0.342857,0.333333,0.342857,0.363158,0.32494,0.18239,0.0789474,0.318182,0.731707,0.7,0.833333,"opel"
"Row672",0.521739,0.538462,0.666667,0.344978,0.142857,0.0943396,0.555556,0.2,0.5,0.428571,0.442105,0.494005,0.578616,0.197368,0.363636,0.0,0.533333,0.333333,"bus"
"Row673",0.391304,0.0769231,0.361111,0.240175,0.131868,0.0943396,0.228758,0.542857,0.166667,0.185714,0.205263,0.165468,0.0880503,0.0657895,0.0454545,0.0243902,0.7,0.733333,"opel"
"Row674",0.413043,0.153846,0.555556,0.331878,0.21978,0.113208,0.27451,0.485714,0.166667,0.157143,0.263158,0.202638,0.220126,0.131579,0.272727,0.219512,0.466667,0.466667,"saab"
"Row675",0.586957,0.961538,0.958333,0.550218,0.252747,0.169811,0.745098,0.114286,0.666667,0.914286,0.547368,0.681055,0.616352,0.171053,0.0,0.317073,0.366667,0.566667,"opel"
"Row676",0.195652,0.384615,0.458333,0.235808,0.230769,0.0943396,0.254902,0.514286,0.166667,0.385714,0.268421,0.183453,0.402516,0.276316,0.0909091,0.414634,0.233333,0.233333,"bus"
"Row677",0.695652,0.692308,0.555556,0.449782,0.263736,0.0754717,0.542484,0.2,0.416667,0.585714,0.442105,0.473621,0.496855,0.210526,0.272727,0.487805,0.6,0.433333,"bus"
"Row678",0.282609,0.461538,0.416667,0.0786026,0.0989011,0.0943396,0.235294,0.542857,0.166667,0.371429,0.210526,0.167866,0.484277,0.328947,0.409091,0.121951,0.133333,0.0666667,"bus"
"Row679",0.347826,0.307692,0.5,0.344978,0.285714,0.0943396,0.294118,0.457143,0.166667,0.257143,0.268421,0.226619,0.27673,0.197368,0.363636,0.292683,0.5,0.466667,"bus"
"Row680",0.478261,0.5,0.5,0.253275,0.208791,0.169811,0.326797,0.457143,0.25,0.528571,0.236842,0.236211,0.396226,0.197368,0.363636,0.097561,0.266667,0.4,"van"
"Row681",0.5,0.5,0.416667,0.393013,0.252747,0.0754717,0.359477,0.371429,0.25,0.428571,0.278947,0.291367,0.389937,0.131579,0.772727,0.243902,0.8,0.733333,"bus"
"Row682",0.369565,0.5,0.458333,0.144105,0.120879,0.169811,0.320261,0.485714,0.25,0.571429,0.210526,0.226619,0.484277,0.223684,0.0,0.219512,0.2,0.4,"van"
"Row683",0.804348,0.884615,0.958333,0.414847,0.10989,0.0566038,0.908497,0.0285714,0.833333,0.728571,0.747368,0.892086,1.0,0.302632,0.5,0.243902,0.233333,0.0666667,"bus"
"Row684",0.565217,0.192308,0.472222,0.349345,0.208791,0.0754717,0.339869,0.371429,0.25,0.185714,0.331579,0.275779,0.176101,0.157895,0.0909091,0.536585,0.8,0.7,"bus"
"Row685",0.26087,0.346154,0.361111,0.069869,0.0659341,0.0943396,0.24183,0.571429,0.166667,0.357143,0.205263,0.164269,0.320755,0.342105,0.454545,0.170732,0.133333,0.0333333,"bus"
"Row686",0.326087,0.269231,0.402778,0.183406,0.131868,0.0943396,0.117647,0.714286,0.0833333,0.228571,0.0894737,0.0815348,0.220126,0.0657895,0.0454545,0.0243902,0.566667,0.633333,"opel"
"Row687",0.717391,0.923077,0.930556,0.572052,0.21978,0.0754717,0.980392,0.0,0.916667,0.757143,0.815789,0.96283,0.949686,0.355263,0.409091,0.756098,0.133333,0.1,"bus"
"Row688",0.347826,0.0769231,0.166667,0.0742358,0.10989,0.0377358,0.0653595,0.828571,0.0,0.1,0.0473684,0.0431655,0.119497,0.302632,0.227273,0.317073,0.166667,0.1,"saab"
"Row689",0.695652,0.692308,0.902778,0.406114,0.142857,0.169811,0.51634,0.257143,0.416667,0.628571,0.405263,0.432854,0.534591,0.0657895,0.818182,0.097561,0.666667,0.8,"saab"
"Row690",0.456522,0.269231,0.625,0.358079,0.164835,0.132075,0.372549,0.371429,0.25,0.3,0.284211,0.294964,0.150943,0.0263158,0.0909091,0.219512,0.8,0.966667,"saab"
"Row691",0.282609,0.461538,0.430556,0.28821,0.252747,0.0754717,0.222222,0.542857,0.166667,0.4,0.221053,0.164269,0.503145,0.157895,0.454545,0.195122,0.366667,0.333333,"bus"
