ID,LONGDIST,International,LOCAL,DROPPED,PAY_MTHD,LocalBillType,LongDistanceBillType,AGE,SEX,STATUS,CHILDREN,Est_Income,Car_Owner,CHURNED,train
3259,12.760100,0.000000,16.420300,1,'CC','Budget','Intnl_discount',73,'F','M',1,19621.600000,'N','Vol',2
3262,10.447600,0.000000,10.808700,1,'CH','Budget','Standard',22,'F','M',1,50290.700000,'N','Vol',2
3263,2.644580,0.000000,50.227400,0,'Auto','FreeLocal','Standard',67,'F','M',2,99100.100000,'N','Vol',1
3265,14.730300,0.000000,22.804200,0,'CH','FreeLocal','Intnl_discount',97,'M','M',2,1585.990000,'N','Current',2
3266,16.139300,5.975450,51.021000,0,'Auto','FreeLocal','Standard',33,'F','M',2,85433.100000,'Y','Vol',3
3268,3.205850,0.000000,72.493200,0,'CC','Budget','Intnl_discount',58,'M','S',1,69473.400000,'Y','Current',2
3270,5.835690,0.000000,31.919900,1,'CC','Budget','Intnl_discount',47,'F','S',0,28891.200000,'N','Vol',1
3276,27.329200,0.000000,25.111200,0,'CC','Budget','Standard',95,'F','M',2,46273.900000,'N','Current',2
3281,25.006600,0.000000,22.259500,0,'CC','Budget','Standard',36,'M','S',1,93607.800000,'Y','Current',2
3284,15.839400,0.000000,27.134900,0,'Auto','Budget','Standard',79,'M','S',1,67137.700000,'N','Current',2
3288,28.146600,0.000000,22.916500,0,'CH','Budget','Standard',60,'F','M',2,48874.700000,'N','Vol',2
3290,0.000000,0.000000,3.018420,0,'Auto','Budget','Standard',93,'M','M',2,90189.100000,'N','InVol',2
3291,0.000000,0.000000,2.419030,0,'CC','FreeLocal','Standard',18,'M','M',2,53589.800000,'N','InVol',3
3292,23.332800,0.000000,64.949100,0,'Auto','FreeLocal','Standard',55,'F','M',0,53755.700000,'N','Vol',3
3294,29.982000,0.000000,146.441000,0,'CH','Budget','Intnl_discount',72,'F','M',1,74263.800000,'N','Vol',1
3298,8.159630,0.000000,27.723100,0,'Auto','Budget','Standard',31,'M','S',0,6121.140000,'N','Current',1
3299,14.884700,8.361660,15.798000,0,'CC','Budget','Standard',44,'F','M',0,31561.500000,'N','Vol',1
3318,0.000000,0.000000,2.250240,0,'CC','Budget','Standard',25,'F','S',2,68616.500000,'Y','InVol',2
3320,5.134020,0.000000,69.798600,0,'CH','Budget','Standard',75,'F','M',1,55187.600000,'N','Vol',2
3322,27.428600,0.000000,42.529100,0,'CC','Budget','Standard',53,'M','M',2,14500.300000,'N','Current',3
3323,13.420900,1.256270,13.125700,0,'CC','FreeLocal','Standard',21,'F','M',2,585.733000,'N','Vol',3
3328,4.226600,0.000000,114.259000,0,'CH','FreeLocal','Intnl_discount',34,'F','M',2,16616.300000,'N','Current',2
3332,12.000400,0.000000,150.856000,0,'CC','FreeLocal','Standard',66,'M','M',1,31672.400000,'N','Current',3
3334,25.996400,0.000000,9.946790,0,'CC','Budget','Standard',63,'M','M',0,50290.700000,'Y','Current',1
3336,21.482300,0.000000,60.380800,0,'Auto','Budget','Standard',89,'M','S',1,73965.200000,'N','Current',3
3340,6.299130,0.000000,66.582300,0,'CH','Budget','Standard',50,'M','M',2,72356.800000,'N','Current',3
3342,7.900370,0.000000,14.351400,1,'CC','Budget','Intnl_discount',78,'M','S',0,64893.700000,'Y','Current',1
3346,6.087250,4.186800,44.907800,0,'CH','Budget','Standard',62,'F','M',0,18831.100000,'N','Vol',1
3362,12.693000,0.000000,5.059370,0,'CC','Budget','Standard',44,'F','M',0,1461.980000,'N','Vol',3
3364,21.640000,0.000000,87.400400,0,'CC','Budget','Standard',30,'F','M',0,2031.610000,'N','Current',1
3365,3.670360,0.000000,61.606400,0,'CC','Budget','Standard',71,'F','M',1,29902.900000,'N','Vol',1
3366,25.862100,0.000000,51.730600,0,'Auto','Budget','Standard',64,'F','S',0,97524.500000,'N','Vol',2
3370,14.073700,0.000000,42.916700,0,'CC','FreeLocal','Standard',33,'M','S',0,5466.390000,'Y','Current',1
3377,27.734900,0.000000,44.528800,0,'Auto','FreeLocal','Intnl_discount',27,'F','S',1,38458.600000,'Y','Vol',1
3378,2.472670,4.407920,107.695000,1,'CC','FreeLocal','Intnl_discount',46,'F','S',0,50451.600000,'N','Vol',2
3379,16.222500,0.000000,16.767400,0,'CC','FreeLocal','Intnl_discount',46,'F','S',2,41146.200000,'N','Vol',2
3381,24.637100,0.000000,5.487550,0,'CC','Budget','Standard',96,'M','M',0,61550.600000,'Y','Current',1
3382,0.000000,0.000000,2.847040,0,'CC','Budget','Standard',24,'M','S',0,43082.600000,'N','Vol',3
3384,24.596700,0.000000,76.639000,0,'CC','Budget','Standard',95,'F','S',2,7659.090000,'N','Vol',3
3387,3.893870,0.000000,67.731100,0,'CC','Budget','Intnl_discount',19,'M','S',0,71861.900000,'N','Current',1
3388,29.060000,0.000000,46.273300,0,'Auto','Budget','Standard',23,'F','S',1,55844.700000,'N','Current',2
3389,0.000000,0.000000,3.900060,0,'CC','FreeLocal','Standard',21,'M','M',0,25330.700000,'N','InVol',3
3393,1.105530,0.000000,115.614000,0,'CC','FreeLocal','Standard',94,'F','S',1,91346.900000,'N','Current',2
3394,16.152600,0.000000,145.353000,0,'CC','Budget','Standard',62,'F','S',0,72358.600000,'Y','Current',3
3395,12.054700,0.000000,13.322900,0,'Auto','FreeLocal','Standard',52,'F','S',0,44497.300000,'N','Vol',2
3396,8.406180,8.637220,86.649700,0,'CC','Budget','Intnl_discount',55,'M','S',2,69710.900000,'Y','Vol',3
3397,9.241720,0.000000,52.217700,0,'CC','Budget','Intnl_discount',82,'M','M',2,77665.600000,'N','Current',2
3399,9.364520,0.000000,15.756300,0,'CH','Budget','Standard',19,'M','M',2,22567.900000,'Y','Current',3
3405,0.000000,0.000000,3.610740,0,'CC','Budget','Standard',33,'M','M',2,42763.700000,'Y','Current',1
3408,0.681919,9.460390,79.890800,0,'CC','FreeLocal','Standard',94,'F','S',1,46480.700000,'N','Vol',3
3409,4.052150,1.160750,93.466600,0,'CC','FreeLocal','Intnl_discount',65,'F','S',0,35219.600000,'Y','Vol',3
3414,8.256720,0.000000,41.111600,0,'Auto','FreeLocal','Intnl_discount',44,'M','S',2,31264.500000,'Y','Current',3
3415,1.528110,0.000000,7.542180,0,'CC','FreeLocal','Intnl_discount',76,'M','S',1,64520.300000,'N','Current',2
3417,20.240900,0.000000,75.842500,0,'Auto','FreeLocal','Standard',52,'M','S',2,37480.800000,'N','Current',2
3418,24.734000,0.000000,21.168200,0,'CC','Budget','Standard',28,'M','S',0,37135.500000,'N','Vol',2
3425,3.278690,0.000000,133.669000,0,'CC','FreeLocal','Standard',92,'M','M',2,24344.100000,'N','Current',2
3426,0.000000,0.000000,2.274980,0,'Auto','Budget','Standard',93,'M','S',0,44173.900000,'Y','InVol',3
3432,1.866430,0.000000,12.138700,0,'CC','Budget','Standard',66,'F','M',2,28384.500000,'Y','Vol',1
3433,10.785100,0.000000,41.012900,0,'CC','Budget','Standard',79,'M','S',2,97928.400000,'N','Current',2
3434,24.386500,0.000000,48.383200,0,'CC','FreeLocal','Intnl_discount',51,'F','M',1,53676.800000,'Y','Vol',3
3443,0.000000,0.000000,2.775680,0,'CC','FreeLocal','Standard',50,'M','M',0,33043.100000,'N','InVol',3
3444,3.580220,0.000000,13.815700,1,'CC','Budget','Standard',43,'M','M',2,68467.100000,'N','Current',1
3447,9.044440,2.070670,127.790000,0,'CC','Budget','Intnl_discount',96,'M','M',2,57877.500000,'N','Vol',3
3460,13.241300,0.000000,81.583000,0,'CC','FreeLocal','Intnl_discount',96,'M','S',2,57814.500000,'N','Current',1
3462,7.106580,0.000000,19.495300,0,'Auto','Budget','Standard',81,'M','S',0,67634.700000,'N','Current',3
3469,29.856200,0.000000,25.833600,0,'CC','FreeLocal','Standard',27,'F','M',1,83682.900000,'N','Current',3
3470,25.805600,0.000000,78.753100,0,'CH','FreeLocal','Standard',86,'M','M',0,98399.900000,'Y','Current',1
3471,1.213460,0.000000,72.617600,0,'CC','Budget','Intnl_discount',22,'F','M',1,67744.500000,'Y','Current',3
3474,12.418700,0.000000,89.792100,0,'CC','Budget','Intnl_discount',60,'F','M',1,47468.600000,'N','Vol',1
3478,23.946200,0.000000,17.886000,0,'CC','Budget','Intnl_discount',80,'F','S',2,47893.100000,'N','Vol',1
3481,0.000000,0.000000,3.831520,0,'CH','FreeLocal','Intnl_discount',92,'F','S',2,50290.700000,'N','InVol',3
3483,24.608100,0.000000,21.940100,0,'CH','FreeLocal','Standard',68,'M','S',1,14904.100000,'N','Current',2
3486,5.317920,0.000000,69.576200,0,'CC','Budget','Intnl_discount',42,'M','M',0,42639.100000,'Y','Current',2
3489,0.000000,0.000000,1.056350,1,'CH','FreeLocal','Standard',26,'F','M',1,81295.500000,'N','InVol',1
3490,19.461400,7.106840,64.510000,0,'CH','Budget','Standard',28,'F','S',2,90364.400000,'N','Vol',2
3492,3.820550,0.000000,65.677700,0,'CH','Budget','Standard',79,'M','M',2,73113.300000,'N','Current',2
3493,11.852500,0.000000,176.485000,0,'CC','Budget','Standard',71,'F','S',2,4581.900000,'N','Vol',3
3494,20.732100,0.000000,87.933400,0,'CC','Budget','Intnl_discount',89,'M','M',1,87660.800000,'N','Current',1
3506,27.823700,0.000000,124.746000,0,'CH','FreeLocal','Standard',70,'M','S',0,56421.800000,'Y','Current',2
3511,10.854700,0.000000,122.452000,0,'CC','Budget','Standard',48,'F','M',2,44596.400000,'N','Vol',2
3518,0.031102,0.000000,46.040800,0,'CC','FreeLocal','Intnl_discount',60,'M','S',1,86629.300000,'N','Current',1
3525,1.694280,0.000000,67.349600,0,'Auto','Budget','Standard',49,'M','S',0,41862.600000,'N','Current',2
3528,8.373600,0.000000,20.709300,0,'CC','FreeLocal','Intnl_discount',62,'M','M',2,64283.200000,'Y','Current',3
3529,14.773100,0.000000,30.419000,0,'CH','FreeLocal','Standard',86,'M','M',0,92167.300000,'Y','Current',2
3530,15.149300,0.000000,22.389100,0,'Auto','Budget','Standard',37,'M','S',0,79245.100000,'N','Current',3
3532,1.834820,0.000000,34.296900,0,'CC','Budget','Standard',46,'M','M',0,82196.600000,'N','Current',2
3535,11.821900,0.000000,27.678600,0,'CC','Budget','Intnl_discount',62,'F','S',2,15981.700000,'N','Vol',1
3538,12.030600,0.000000,5.832010,0,'CC','Budget','Intnl_discount',56,'M','M',2,77246.300000,'N','Current',1
3544,15.787900,0.000000,77.731700,0,'CC','FreeLocal','Standard',52,'F','M',0,67026.600000,'Y','Vol',3
3545,8.784890,0.000000,120.532000,0,'CC','FreeLocal','Standard',44,'F','S',0,21038.900000,'N','Vol',3
3555,10.879200,0.000000,47.655200,0,'CC','Budget','Intnl_discount',94,'F','S',2,49724.100000,'N','Vol',1
3563,21.742400,0.000000,5.042850,0,'CH','Budget','Standard',28,'F','M',1,24935.200000,'N','Vol',1
3565,15.537300,0.000000,57.324700,0,'CH','FreeLocal','Intnl_discount',80,'M','S',1,15060.600000,'Y','Current',1
3569,0.437200,0.000000,234.595000,0,'CH','FreeLocal','Intnl_discount',72,'M','S',1,95935.200000,'N','Current',2
3579,9.646790,0.000000,158.337000,0,'CC','FreeLocal','Intnl_discount',46,'M','S',1,11416.700000,'N','Current',3
3580,19.733000,0.000000,71.320000,1,'CC','FreeLocal','Intnl_discount',81,'F','M',1,70052.000000,'N','Vol',2
3583,19.325400,0.000000,10.672700,1,'CC','Budget','Standard',88,'F','M',2,66906.600000,'N','Vol',2
3585,10.580000,0.000000,37.276600,0,'CC','FreeLocal','Standard',53,'M','M',2,37354.000000,'N','Current',3
3587,21.757700,0.000000,11.005900,0,'CC','Budget','Standard',56,'M','M',2,79952.900000,'N','Current',2
3588,26.990400,0.000000,33.716700,1,'CC','Budget','Standard',23,'F','S',1,76659.200000,'N','Current',1
3595,10.940800,6.769790,50.781500,0,'CH','FreeLocal','Standard',42,'F','M',2,75750.100000,'Y','Vol',2
3597,28.054300,0.000000,29.435800,0,'Auto','Budget','Standard',29,'F','M',1,50290.700000,'N','Vol',1
3599,26.856100,0.000000,213.184000,0,'CC','FreeLocal','Standard',86,'M','M',2,78801.200000,'N','Current',3
3612,16.544500,0.000000,143.323000,0,'CH','FreeLocal','Standard',80,'M','M',1,73152.000000,'Y','Current',3
3617,21.439700,0.000000,79.959800,0,'CH','Budget','Intnl_discount',33,'F','M',2,68203.800000,'Y','Current',1
3618,0.000000,0.000000,1.475650,0,'CC','FreeLocal','Intnl_discount',53,'F','S',1,23526.200000,'N','InVol',2
3621,19.702200,0.000000,43.302300,1,'CC','FreeLocal','Intnl_discount',78,'F','S',0,29534.400000,'N','Vol',2
3622,0.000000,0.000000,4.113080,1,'CH','FreeLocal','Intnl_discount',79,'F','S',1,38777.700000,'N','InVol',2
3624,0.000000,0.000000,4.453340,0,'Auto','Budget','Standard',90,'F','M',2,63000.100000,'N','InVol',2
3627,5.904610,0.000000,29.606200,2,'CC','FreeLocal','Intnl_discount',83,'F','M',1,75265.300000,'N','Vol',3
3628,2.124480,0.000000,145.643000,0,'CC','Budget','Standard',68,'M','S',1,92426.500000,'N','Current',1
3630,0.000000,0.000000,2.135480,0,'Auto','FreeLocal','Standard',58,'M','S',2,17371.000000,'N','Current',2
3633,24.251300,9.419780,57.847200,0,'CC','FreeLocal','Intnl_discount',21,'M','S',1,92788.100000,'N','Vol',1
3636,10.686800,0.000000,183.138000,0,'CC','Budget','Intnl_discount',30,'M','M',2,25298.600000,'N','Current',1
3637,28.463700,0.000000,109.124000,0,'CC','Budget','Intnl_discount',65,'M','M',2,29609.700000,'Y','Current',2
3640,26.717800,3.261580,37.843100,0,'CC','Budget','Standard',88,'M','M',1,21890.000000,'Y','Vol',3
3642,0.000000,0.000000,2.855770,0,'Auto','Budget','Intnl_discount',59,'M','M',2,18686.300000,'N','InVol',1
3647,0.000000,0.000000,3.471320,0,'CC','FreeLocal','Intnl_discount',65,'F','S',2,85048.100000,'Y','InVol',3
3648,28.576500,0.000000,91.573000,0,'CC','Budget','Standard',75,'M','M',0,47131.500000,'N','Current',3
3650,21.997400,0.000000,66.586000,0,'CH','Budget','Standard',50,'F','M',0,70004.100000,'N','Vol',1
3651,3.987800,0.000000,73.453300,0,'CH','FreeLocal','Intnl_discount',40,'M','M',0,66223.500000,'N','Current',3
3656,0.000000,0.000000,2.607480,0,'CC','FreeLocal','Standard',40,'F','S',1,1302.400000,'N','InVol',3
3658,26.232700,0.000000,188.736000,1,'CC','Budget','Standard',32,'F','S',2,63041.100000,'Y','Current',1
3659,0.408142,0.000000,5.200250,1,'CH','FreeLocal','Intnl_discount',23,'F','M',0,35170.800000,'N','Vol',3
3661,16.383300,0.000000,9.731700,0,'CC','Budget','Standard',63,'F','S',0,3902.040000,'N','Current',2
3665,21.527300,0.000000,26.544100,4,'CC','Budget','Intnl_discount',31,'F','M',2,55977.700000,'N','Current',1
3667,0.000000,0.000000,1.523750,0,'CH','FreeLocal','Standard',29,'F','M',0,6921.400000,'Y','Vol',1
3670,1.316390,0.000000,11.253200,0,'Auto','Budget','Intnl_discount',64,'F','M',1,45682.800000,'N','Current',3
3674,25.886200,0.000000,5.871530,0,'CC','FreeLocal','Standard',50,'F','M',2,38281.100000,'N','Vol',1
3675,29.271800,6.331150,109.855000,0,'CH','FreeLocal','Standard',29,'M','S',0,18861.600000,'Y','Vol',3
3683,2.510350,1.362730,29.202000,0,'CC','FreeLocal','Standard',19,'M','M',0,89958.800000,'N','Current',1
3691,19.559300,7.764320,55.654000,0,'CH','Budget','Standard',25,'F','S',0,50290.700000,'Y','Current',2
3692,18.123300,0.000000,21.006100,0,'Auto','FreeLocal','Intnl_discount',30,'F','M',0,61971.900000,'Y','Current',2
3696,11.530800,0.000000,7.036280,0,'CH','FreeLocal','Standard',23,'M','M',2,25672.600000,'N','Vol',3
3698,6.331040,0.000000,26.975800,0,'CH','FreeLocal','Standard',82,'M','M',2,38457.900000,'N','Current',2
3703,26.681000,0.666323,11.052600,0,'CC','FreeLocal','Standard',67,'F','S',1,96519.100000,'Y','Vol',1
3705,15.509600,0.000000,5.104770,0,'CC','Budget','Standard',46,'M','M',0,34805.500000,'N','Current',3
3709,19.875500,0.000000,91.956600,0,'Auto','FreeLocal','Standard',82,'F','M',0,38687.200000,'N','Vol',2
3710,15.142200,0.000000,23.115200,0,'CC','FreeLocal','Standard',62,'F','S',0,69977.300000,'N','Vol',2
3719,2.312470,8.819990,8.503220,0,'CH','FreeLocal','Standard',96,'M','M',2,95184.900000,'N','Vol',1
3722,2.537630,8.899750,73.973200,0,'Auto','Budget','Standard',64,'M','S',0,53919.900000,'N','Current',3
3728,16.600500,0.000000,59.149600,0,'CC','Budget','Standard',85,'M','S',1,84100.400000,'N','Current',1
3730,16.136600,0.000000,56.410400,0,'Auto','FreeLocal','Intnl_discount',90,'M','M',0,60550.500000,'N','Current',3
3735,10.774200,0.000000,76.410000,0,'CC','FreeLocal','Standard',83,'M','M',0,14604.900000,'N','Current',2
3737,5.638420,0.000000,25.860300,0,'CC','FreeLocal','Standard',18,'F','M',1,97220.700000,'N','Current',2
3738,21.983700,0.000000,80.051700,0,'Auto','FreeLocal','Standard',38,'M','M',0,82003.900000,'Y','Current',2
3741,9.782000,0.000000,68.617600,0,'CC','FreeLocal','Standard',78,'M','M',1,23919.100000,'N','Current',3
3745,14.974500,0.000000,74.253100,0,'CC','FreeLocal','Intnl_discount',33,'F','M',2,90971.400000,'Y','Current',3
3747,10.849100,0.000000,161.387000,0,'CC','Budget','Intnl_discount',41,'F','M',0,57307.100000,'N','Vol',1
3748,27.443700,0.000000,53.850300,0,'CC','FreeLocal','Intnl_discount',65,'F','S',0,73918.300000,'N','Vol',2
3749,8.425090,0.000000,86.252400,0,'CC','Budget','Standard',52,'F','M',2,58629.500000,'N','Current',3
3752,20.797200,0.000000,14.871000,0,'Auto','Budget','Standard',20,'M','M',2,13573.900000,'N','Current',1
3753,21.861600,0.000000,78.814500,0,'CH','Budget','Standard',32,'F','M',1,22039.000000,'Y','Current',3
3764,24.612200,1.317880,15.157400,0,'CC','FreeLocal','Standard',61,'F','S',0,11890.100000,'Y','Vol',1
3767,0.318460,0.000000,8.485460,0,'CH','FreeLocal','Standard',20,'M','M',0,8875.470000,'N','Vol',3
3770,22.293600,0.000000,16.959700,0,'CC','FreeLocal','Standard',74,'F','S',0,94582.300000,'N','Vol',3
3772,27.093600,0.000000,39.735700,0,'CC','Budget','Standard',35,'F','M',0,77680.000000,'N','Current',1
3775,23.301500,0.000000,291.729000,0,'CC','FreeLocal','Intnl_discount',71,'F','S',0,61453.100000,'N','Vol',1
3778,20.821300,0.000000,15.023900,0,'CC','Budget','Standard',87,'M','S',1,45476.000000,'N','Current',1
3779,25.105200,8.390150,38.651500,0,'Auto','FreeLocal','Intnl_discount',82,'F','S',0,65670.000000,'Y','Current',1
3792,18.573300,0.000000,135.354000,0,'CC','FreeLocal','Standard',33,'M','M',2,32573.800000,'Y','Current',1
3793,1.486580,0.000000,86.027000,0,'Auto','Budget','Standard',89,'F','S',0,63092.200000,'Y','Vol',2
3794,4.786220,0.000000,60.838400,0,'CH','Budget','Intnl_discount',54,'M','M',0,4755.270000,'N','Current',3
3795,9.056630,0.000000,34.618400,1,'CC','Budget','Standard',69,'F','M',2,22925.100000,'N','Vol',2
3796,13.683000,0.000000,166.827000,0,'Auto','Budget','Standard',83,'M','S',0,90513.200000,'N','Current',1
3798,29.500200,0.000000,30.209700,0,'CC','FreeLocal','Standard',91,'M','M',0,50290.700000,'N','Current',3
3801,13.324400,6.330980,177.741000,0,'CC','Budget','Standard',19,'F','S',2,39782.000000,'N','Vol',2
3803,20.058200,0.000000,21.473500,0,'Auto','Budget','Standard',78,'M','M',0,84269.000000,'N','Current',3
3804,26.148900,0.000000,33.236700,0,'CC','FreeLocal','Standard',94,'M','M',1,83495.000000,'Y','Current',3
3809,6.895170,0.000000,39.213800,0,'Auto','Budget','Standard',83,'F','S',1,28796.400000,'Y','Current',2
3812,24.136200,0.000000,79.363300,0,'CC','FreeLocal','Standard',32,'F','M',2,76791.500000,'N','Current',2
3817,11.429600,0.000000,37.943900,0,'CC','FreeLocal','Standard',66,'F','S',1,56562.900000,'N','Vol',1
3818,7.544890,0.000000,82.847600,0,'CH','Budget','Standard',42,'F','S',0,74342.900000,'N','Vol',1
3825,7.878340,7.990850,189.931000,1,'CH','Budget','Standard',27,'F','M',2,90672.600000,'N','Current',2
3826,13.910000,0.000000,155.614000,0,'CC','Budget','Standard',80,'F','M',1,2279.440000,'Y','Current',2
3827,25.193400,8.895030,86.229300,1,'CC','Budget','Intnl_discount',74,'M','M',1,47927.100000,'N','Current',3
3829,29.862200,8.326140,70.587700,0,'Auto','Budget','Standard',94,'F','M',1,15862.700000,'Y','Vol',1
3844,2.374570,9.950900,81.768000,0,'Auto','FreeLocal','Standard',35,'M','M',2,15269.100000,'N','Current',1
3846,23.167200,0.000000,44.324100,0,'Auto','FreeLocal','Standard',93,'F','S',0,32480.300000,'N','Current',1
3848,7.508780,0.000000,84.839500,1,'CC','FreeLocal','Standard',30,'M','M',2,18893.400000,'N','Current',1
3852,29.199700,0.018134,29.393700,0,'CC','Budget','Standard',40,'M','M',2,24329.400000,'N','Current',3
3854,0.000000,0.000000,2.022830,0,'CC','FreeLocal','Standard',25,'F','S',0,30094.600000,'N','InVol',1
3855,0.000000,0.000000,3.867500,2,'CC','Budget','Standard',72,'M','S',1,92769.400000,'N','InVol',3
3858,3.332020,0.000000,40.635200,1,'Auto','Budget','Standard',22,'F','M',1,91390.600000,'N','Current',2
3873,8.480250,0.000000,28.838400,0,'CH','Budget','Standard',72,'F','M',1,90912.800000,'N','Vol',3
3879,4.473030,0.000000,32.907600,1,'Auto','Budget','Intnl_discount',83,'M','M',1,71000.500000,'Y','Current',3
3880,14.100500,0.000000,17.537000,0,'CH','FreeLocal','Intnl_discount',94,'F','S',1,51269.900000,'Y','Vol',2
3887,2.721000,0.000000,14.963300,0,'CC','FreeLocal','Intnl_discount',21,'M','M',2,58963.700000,'N','Current',3
3890,7.734700,0.000000,89.808600,0,'CC','Budget','Standard',95,'M','M',1,58167.300000,'Y','Current',1
3894,4.303360,0.000000,5.469940,0,'CC','Budget','Intnl_discount',82,'M','M',1,53582.600000,'N','Current',3
3896,6.227910,0.000000,21.443500,0,'CC','Budget','Standard',55,'F','S',0,43734.100000,'N','Current',2
3901,8.333710,0.000000,58.887200,0,'Auto','Budget','Standard',43,'F','M',1,32806.300000,'N','Vol',1
3909,0.000000,0.000000,4.426400,1,'Auto','FreeLocal','Intnl_discount',43,'M','M',0,5976.680000,'Y','InVol',1
3910,14.735900,0.000000,35.782200,0,'Auto','Budget','Standard',77,'M','M',0,31852.400000,'N','Current',2
3911,13.112100,0.000000,55.155900,0,'CC','FreeLocal','Intnl_discount',81,'F','M',1,71668.200000,'Y','Vol',2
3913,0.000000,0.000000,3.979830,1,'CC','Budget','Intnl_discount',88,'M','M',2,81710.000000,'Y','InVol',3
3915,0.000000,0.000000,1.602450,1,'Auto','Budget','Standard',69,'M','M',0,62150.400000,'N','InVol',2
3917,27.334000,7.419430,112.310000,0,'CC','Budget','Standard',53,'M','S',2,8854.310000,'N','Vol',3
3918,9.577960,0.000000,241.720000,1,'CC','FreeLocal','Intnl_discount',88,'F','S',1,46056.800000,'N','Current',3
3933,16.252700,4.678460,57.359700,0,'CH','Budget','Standard',22,'M','M',2,65129.000000,'Y','Current',2
3936,13.350600,0.000000,8.765140,0,'CH','FreeLocal','Standard',55,'M','S',2,16938.500000,'N','Current',2
3937,20.464000,0.000000,6.726410,0,'Auto','FreeLocal','Standard',30,'F','M',0,30174.200000,'N','Current',1
3939,8.390010,0.000000,26.481800,0,'Auto','FreeLocal','Standard',91,'F','M',0,82001.800000,'N','Current',3
3940,22.298500,0.000000,15.581800,0,'CC','Budget','Standard',19,'F','M',0,26619.800000,'N','Vol',3
3944,0.644928,0.000000,121.178000,0,'CC','FreeLocal','Standard',29,'M','S',0,94179.100000,'N','Current',1
3946,25.419400,0.000000,97.376300,0,'CC','FreeLocal','Intnl_discount',33,'F','M',1,82190.500000,'Y','Current',2
3950,5.230540,0.000000,28.395100,0,'CC','Budget','Standard',62,'M','M',1,57974.800000,'Y','Current',1
3952,1.282700,0.000000,55.967000,0,'CC','FreeLocal','Standard',82,'M','S',2,50290.700000,'Y','Current',1
3953,6.956720,0.000000,11.030400,3,'CC','Budget','Standard',87,'F','S',0,70492.400000,'N','Vol',1
3955,28.703900,0.000000,60.352900,0,'Auto','FreeLocal','Standard',71,'M','M',1,8073.110000,'N','Current',1
3959,0.000000,0.000000,4.803920,0,'Auto','Budget','Intnl_discount',74,'F','M',2,98538.200000,'N','InVol',1
3960,23.686200,6.072760,7.830680,1,'Auto','Budget','Standard',96,'M','M',0,8118.750000,'N','Vol',1
3961,24.249500,0.000000,5.211940,0,'CH','Budget','Standard',80,'M','M',2,95448.600000,'Y','Current',2
3962,28.821600,0.000000,97.050200,0,'CC','FreeLocal','Standard',25,'M','S',1,24141.500000,'Y','Current',2
3965,5.839220,0.000000,103.013000,0,'CC','Budget','Intnl_discount',21,'F','M',0,27469.500000,'Y','Vol',1
3966,23.393400,0.000000,23.931000,0,'Auto','FreeLocal','Standard',66,'F','M',1,62503.900000,'N','Vol',3
3967,26.861500,8.553710,9.919820,0,'CH','Budget','Standard',48,'F','M',1,75738.800000,'Y','Vol',2
3971,1.395050,0.000000,44.210400,0,'CC','FreeLocal','Intnl_discount',92,'M','M',0,29854.300000,'N','Current',2
3976,0.000000,0.000000,1.647960,0,'Auto','FreeLocal','Standard',88,'F','M',2,80326.600000,'Y','InVol',1
3982,15.548500,5.870760,15.590800,0,'CC','FreeLocal','Intnl_discount',69,'M','M',0,4684.740000,'N','Vol',3
3988,13.478200,0.000000,40.231500,0,'CC','Budget','Standard',52,'M','S',0,42760.500000,'N','Current',2
3989,23.509200,0.000000,10.746300,0,'Auto','Budget','Intnl_discount',60,'M','S',1,49072.000000,'N','Current',2
3994,0.000000,0.000000,2.519300,0,'CC','FreeLocal','Intnl_discount',71,'M','M',0,64882.000000,'N','Current',1
3996,27.274600,0.000000,191.490000,0,'CC','FreeLocal','Standard',79,'M','M',2,76486.800000,'Y','Current',1
3997,1.602770,7.603190,22.539500,0,'CH','Budget','Intnl_discount',92,'M','M',0,92093.000000,'Y','Current',2
4002,15.090300,0.000000,56.898700,0,'Auto','FreeLocal','Standard',19,'F','M',0,68987.500000,'N','Current',1
4003,21.544800,0.000000,12.132900,0,'CC','FreeLocal','Intnl_discount',26,'F','M',1,68200.000000,'Y','Current',1
4007,25.115700,0.000000,284.106000,0,'CC','FreeLocal','Intnl_discount',70,'F','M',1,28197.300000,'Y','Vol',1
4011,17.442200,0.000000,28.415900,0,'CC','FreeLocal','Standard',55,'F','M',0,67720.200000,'Y','Vol',1
4013,15.864000,0.000000,27.319400,0,'Auto','Budget','Standard',72,'F','S',1,78796.000000,'N','Vol',2
4015,7.748540,0.000000,6.212630,0,'CC','Budget','Standard',69,'M','M',0,95405.700000,'N','Current',1
4017,28.823900,0.000000,37.068600,0,'Auto','Budget','Standard',33,'M','S',1,53883.900000,'N','Current',1
4018,14.581000,0.000000,92.516400,0,'CC','FreeLocal','Standard',78,'M','M',1,7426.810000,'Y','Current',3
4020,12.239200,0.000000,23.558200,0,'CC','Budget','Standard',52,'M','M',2,28255.000000,'N','Current',1
4023,2.999730,0.871178,20.741200,0,'CH','FreeLocal','Standard',36,'M','S',2,55485.800000,'Y','Current',3
4024,8.646360,0.000000,69.925000,0,'CC','Budget','Standard',43,'F','S',1,53989.300000,'N','Vol',3
4029,7.347300,0.000000,47.444100,0,'CC','Budget','Standard',33,'M','M',1,19173.600000,'N','Current',3
